countycode,yearofloss,state,amount_paid
31067,2019,NE,12450.12
31069,2010,NE,0
31069,2011,NE,4926.39
31079,1977,NE,1316.9
31079,1978,NE,24.5
31079,1980,NE,2506.11
31079,1982,NE,11657.99
31079,1983,NE,14511.62
31079,1984,NE,45723.97
31079,1985,NE,1495
31079,1987,NE,0
31079,1988,NE,0
31079,1993,NE,22802.03
31079,1997,NE,0
31079,1998,NE,14679.470000000001
31079,1999,NE,40000
31079,2001,NE,0
31079,2005,NE,171528.99
31079,2007,NE,10283.81
31079,2008,NE,67889.06999999999
31079,2009,NE,0
31079,2010,NE,0
31079,2017,NE,252824.33000000002
31079,2019,NE,89975.94
31081,1980,NE,24367.920000000002
31081,1982,NE,26494.5
31081,1990,NE,25539.72
31081,1993,NE,0
31081,2002,NE,0
31081,2008,NE,247.76
31083,1984,NE,246.55
31089,2007,NE,0
31089,2008,NE,0
31089,2019,NE,4898.98
31093,1984,NE,2015.75
31093,1993,NE,0
31093,1995,NE,0
31093,2005,NE,0
31093,2007,NE,0
31093,2019,NE,167718.94
31095,1984,NE,5150.8499999999995
31095,1992,NE,1503.1
31095,1993,NE,6466.04
31095,2015,NE,1065.94
31097,1982,NE,1972.3899999999999
31097,2001,NE,0
31097,2019,NE,5642.08
31099,2008,NE,6348.75
31099,2014,NE,0
31101,1980,NE,8500
31101,1999,NE,11467.89
31101,2002,NE,0
31101,2007,NE,0
31101,2015,NE,27084.59
31101,2016,NE,0
31107,1995,NE,0
31107,2006,NE,0
31107,2011,NE,643981.85
31107,2018,NE,487.36
31107,2019,NE,137312.85
31109,1978,NE,51429.9
31109,1979,NE,2380.52
31109,1980,NE,0
31109,1981,NE,313
31109,1982,NE,1738
31109,1983,NE,5087.280000000001
31109,1984,NE,46509.520000000004
31109,1986,NE,0
31109,1987,NE,2596.44
31109,1989,NE,2898.9399999999996
31109,1990,NE,0
31109,1992,NE,3496.05
31109,1993,NE,38786.19
31109,1995,NE,0
31109,1996,NE,10652.05
31109,1998,NE,11085.93
31109,2000,NE,0
31109,2001,NE,0
31109,2002,NE,14404.15
31109,2003,NE,32369.41
31109,2004,NE,546.52
31109,2005,NE,0
31109,2007,NE,30880.44
31109,2008,NE,123363.44
31109,2010,NE,9948.23
31109,2011,NE,17943.68
31109,2013,NE,5130.37
31109,2014,NE,53269.82
31109,2015,NE,2367592.63
31109,2016,NE,55259.31
31109,2017,NE,3220.46
31109,2018,NE,2208.24
31109,2019,NE,0
31111,1978,NE,782
31111,1979,NE,235.47
31111,1980,NE,895.87
31111,1981,NE,899.1
31111,1983,NE,20911.92
31111,1984,NE,0
31111,1988,NE,2211
31111,1993,NE,0
31111,1995,NE,2176.51
31111,1997,NE,0
31111,1998,NE,0
31111,2001,NE,861.34
31111,2005,NE,2182.41
31111,2006,NE,0
31111,2007,NE,44364.670000000006
31111,2008,NE,4276.57
31111,2009,NE,0
31111,2010,NE,19427.12
31111,2011,NE,153844.62999999998
31111,2016,NE,2311.38
31111,2019,NE,8434.42
31113,1983,NE,0
31119,1982,NE,517.81
31119,1983,NE,0
31119,1984,NE,0
31119,1987,NE,0
31119,1990,NE,25332.469999999998
31119,1991,NE,3554.61
31119,1993,NE,5336.75
31119,1998,NE,2152.17
31119,1999,NE,39736.340000000004
31119,2000,NE,2456.47
31119,2004,NE,11726.38
31119,2005,NE,2751.17
31119,2007,NE,3620.17
31119,2008,NE,3945.7799999999997
31119,2010,NE,2988726.1500000004
31119,2016,NE,0
31119,2019,NE,293285.33999999997
31121,1978,NE,0
31121,1982,NE,2065.56
31121,1999,NE,0
31121,2005,NE,0
31121,2008,NE,15042.37
31121,2016,NE,0
31125,2011,NE,0
31125,2019,NE,63953.45
31127,1979,NE,0
31127,1984,NE,33176.5
31127,1986,NE,2910.32
31127,1993,NE,170476.73
31127,1995,NE,0
31127,1998,NE,14684
31127,2011,NE,330748.98000000004
31127,2012,NE,0
31129,1980,NE,4800.45
31129,1997,NE,1091.33
31129,2001,NE,3316.96
31129,2011,NE,2661.29
31129,2019,NE,11383.980000000001
31131,1978,NE,10274
31131,1979,NE,673.24
31131,1982,NE,642.12
31131,1984,NE,2549
31131,1993,NE,11250.56
31131,1995,NE,316.6
31131,1997,NE,335.49
31131,2007,NE,38382.990000000005
31131,2008,NE,1000
31131,2010,NE,57195.840000000004
31131,2011,NE,420337.73000000004
31131,2019,NE,7040.5
31137,1992,NE,32629.39
31137,1993,NE,6718.9000000000005
31137,2007,NE,2516.01
31137,2015,NE,0
31137,2019,NE,29692.199999999997
31139,1994,NE,0
31139,2000,NE,980.36
31139,2007,NE,0
31139,2008,NE,15126.2
31139,2010,NE,0
31139,2019,NE,171636.93
31141,1978,NE,10257
31141,1979,NE,2178
31141,1980,NE,0
31141,1981,NE,17155.34
31141,1982,NE,24064.03
31141,1983,NE,7650.5
31141,1984,NE,0
31141,1985,NE,4681.9
31141,1986,NE,11682.57
31141,1987,NE,0
31141,1990,NE,84245.93
31141,1993,NE,111890.48
31141,1996,NE,3767.35
31141,1999,NE,6446.009999999999
31141,2001,NE,0
31141,2004,NE,18487.3
31141,2006,NE,0
31141,2008,NE,174042.23
31141,2010,NE,14439.23
31141,2017,NE,19354.969999999998
31141,2018,NE,8314.4
31141,2019,NE,1055553.99
31143,1978,NE,0
31143,1984,NE,2250.46
31143,1985,NE,150
31143,2019,NE,0
31145,1980,NE,422
31145,2006,NE,0
31145,2007,NE,18036.8
31145,2008,NE,17075.15
31145,2019,NE,4117.61
31147,1978,NE,1123
31147,1982,NE,9405.46
31147,1984,NE,189691.89
31147,1987,NE,4158.4800000000005
31147,1989,NE,8284.46
31147,1993,NE,258342.9
31147,1995,NE,21750.18
31147,1996,NE,41059.880000000005
31147,1998,NE,6598.11
31147,2007,NE,350866.71
31147,2008,NE,202058.37
31147,2010,NE,845687.67
31147,2011,NE,276574.06
31147,2013,NE,58350.520000000004
31147,2018,NE,6429.49
31147,2019,NE,113749.88
31149,1983,NE,0
31149,1993,NE,8115.94
31151,1981,NE,400
31151,1984,NE,305412.86
31151,1986,NE,25066.2
31151,1987,NE,469
31151,1992,NE,0
31151,1993,NE,5014.33
31151,1994,NE,0
31151,1995,NE,0
31151,1998,NE,3185.06
31151,2001,NE,0
31151,2003,NE,1813.09
31151,2005,NE,0
31151,2006,NE,9323.14
31151,2007,NE,2280.03
31151,2008,NE,0
31151,2010,NE,0
31151,2013,NE,2698.63
31151,2015,NE,755829.44
31151,2018,NE,0
31151,2019,NE,22053.7
31153,1978,NE,179572.43
31153,1979,NE,65608.37
31153,1981,NE,0
31153,1982,NE,276839.76
31153,1983,NE,70366.31
31153,1984,NE,2109524.92
31153,1985,NE,0
31153,1986,NE,786.23
31153,1987,NE,3220.89
31153,1989,NE,569
31153,1990,NE,136355.16
31153,1992,NE,2063.52
31153,1993,NE,3232813.05
31153,1994,NE,21262.11
31153,1995,NE,32997.84
31153,1996,NE,288201.89
31153,1997,NE,226599.93
31153,1998,NE,32610.95
31153,1999,NE,3769.49
31153,2000,NE,4053.3
31153,2001,NE,30364.63
31153,2002,NE,5405.73
31153,2006,NE,3255
31153,2007,NE,50473.64
31153,2008,NE,44305.33
31153,2010,NE,578113.01
31153,2011,NE,802972.25
31153,2013,NE,0
31153,2014,NE,35861.62
31153,2015,NE,5842.43
31153,2016,NE,8810.66
31153,2017,NE,12361.34
31153,2018,NE,13256.439999999999
31153,2019,NE,13682154.48
31155,1978,NE,72247.05
31155,1979,NE,14489
31155,1980,NE,5290.639999999999
31155,1982,NE,49993.09
31155,1983,NE,11295.68
31155,1984,NE,318415
31155,1986,NE,32623.71
31155,1987,NE,12311.74
31155,1989,NE,9705.65
31155,1990,NE,11269.8
31155,1991,NE,5821.85
31155,1993,NE,411953.29000000004
31155,1994,NE,0
31155,1996,NE,0
31155,1997,NE,805947.22
31155,1998,NE,0
31155,1999,NE,27691.270000000004
31155,2001,NE,8291.79
31155,2002,NE,286.46
31155,2006,NE,6473.32
31155,2007,NE,31946
31155,2008,NE,3367.58
31155,2010,NE,64071.22
31155,2012,NE,0
31155,2015,NE,363347.70999999996
31155,2016,NE,9520.58
31155,2019,NE,1945889.46
31157,1980,NE,1175.5
31157,1983,NE,2942.97
31157,1986,NE,0
31157,1987,NE,267.5
31157,1993,NE,0
31157,1997,NE,0
31157,2008,NE,3848.42
31157,2010,NE,68646.56999999999
31157,2011,NE,86434.65000000001
31157,2013,NE,13069.13
31157,2015,NE,0
31157,2016,NE,0
31157,2018,NE,1330.53
31159,1982,NE,2149.1
31159,1983,NE,1300.48
31159,1985,NE,0
31159,1986,NE,44759.520000000004
31159,1987,NE,18351.67
31159,1993,NE,11846.630000000001
31159,1998,NE,4431.08
31159,2005,NE,12100
31159,2008,NE,21677.75
31159,2015,NE,1137.63
31159,2019,NE,48315.42
31167,2008,NE,0
31167,2010,NE,3405.04
31167,2014,NE,0
31167,2019,NE,150000
31169,1985,NE,2544.88
31169,1992,NE,1387.5
31169,1993,NE,5664.27
31169,2003,NE,127702.84
31169,2007,NE,14405.21
31169,2015,NE,163416.56
31169,2016,NE,326.55
31169,2017,NE,8485.85
31173,1982,NE,18697.67
31173,1984,NE,15770.11
31173,1993,NE,0
31173,2018,NE,500000
31173,2019,NE,41648.48
31175,1982,NE,433.8
31175,2002,NE,4990.79
31175,2010,NE,23555.64
31175,2016,NE,1201.72
31175,2019,NE,80915.1
31177,1980,NE,969
31177,1983,NE,0
31177,1984,NE,111372.72
31177,1985,NE,0
31177,1990,NE,5539.6
31177,1993,NE,237617.43
31177,1995,NE,350.82
31177,1996,NE,130796.40999999999
31177,1997,NE,15295.97
31177,1998,NE,92363.02
31177,1999,NE,132705.65
31177,2007,NE,44381.24
31177,2010,NE,127936.15000000001
31177,2011,NE,1780509.9000000001
31177,2012,NE,0
31177,2016,NE,19075.92
31177,2017,NE,2740.31
31177,2019,NE,417937.19000000006
31179,1980,NE,0
31179,1998,NE,0
31179,2003,NE,1495.17
31179,2007,NE,0
31179,2014,NE,3948.37
31181,2000,NE,1727.4
31181,2017,NE,0
31181,2019,NE,0
31183,2010,NE,7763.06
31185,1994,NE,0
31185,1999,NE,0
31185,2005,NE,0
31185,2012,NE,0
31185,2014,NE,3434.48
31185,2015,NE,27149.43
32001,1984,NV,3463.47
32001,1985,NV,3533.59
32001,1989,NV,2853.72
32001,2014,NV,0
32001,2017,NV,14819.65
32003,1977,NV,12984.3
32003,1978,NV,10341.18
32003,1979,NV,12185.92
32003,1980,NV,46958.44
32003,1981,NV,1026.7
32003,1982,NV,5059.68
32003,1983,NV,497173.30000000005
32003,1984,NV,480741.11
32003,1985,NV,73611.31999999999
32003,1987,NV,4026.42
32003,1989,NV,0
32003,1990,NV,411795.77999999997
32003,1991,NV,3634.71
32003,1992,NV,58120.85999999999
32003,1993,NV,4274.33
32003,1994,NV,0
32003,1995,NV,2047.4
32003,1996,NV,0
32003,1997,NV,21403.02
32003,1998,NV,630187.7
32003,1999,NV,1689095.8699999999
32003,2000,NV,54423.66
32003,2001,NV,5420.25
32003,2003,NV,916141.0700000001
32003,2004,NV,1383.66
32003,2005,NV,574543.98
32003,2006,NV,19164
32003,2007,NV,12498.89
32003,2008,NV,14341.6
32003,2009,NV,0
32003,2010,NV,35361.16
32003,2011,NV,4701.01
32003,2012,NV,1468344.04
32003,2013,NV,197681.87
32003,2014,NV,1058352.08
32003,2015,NV,67920.84999999999
32003,2016,NV,197251.38
32003,2017,NV,0
32003,2018,NV,0
32005,1980,NV,10341.86
32005,1982,NV,10687.36
32005,1983,NV,19815.370000000003
32005,1986,NV,30407.579999999998
32005,1991,NV,11177.25
32005,1995,NV,76640.44
32005,1996,NV,83747.81
32005,1997,NV,2502949.05
32005,1998,NV,0
32005,2000,NV,3753.31
32005,2005,NV,310613.99
32005,2006,NV,0
32005,2008,NV,4716.01
32005,2009,NV,0
32005,2010,NV,0
32005,2011,NV,9047.68
32005,2014,NV,292135.32
32005,2015,NV,158001.84
32005,2016,NV,0
32005,2017,NV,282260.26
32007,1984,NV,16916.41
32007,1990,NV,4062.61
32007,1993,NV,1397.57
32007,1995,NV,2815.33
32007,1999,NV,0
32007,2002,NV,0
32007,2005,NV,0
32007,2015,NV,2766.13
32007,2016,NV,0
32007,2017,NV,113941.55
32011,2005,NV,587.73
32013,1984,NV,60204.25
32013,2011,NV,0
32013,2017,NV,19053.719999999998
32015,1980,NV,0
32015,1983,NV,1058.48
32015,1998,NV,0
32017,1993,NV,0
32017,1994,NV,0
32017,2005,NV,0
32019,1986,NV,734
32019,1997,NV,246319.53999999998
32019,1999,NV,0
32019,2005,NV,6602.81
32019,2006,NV,0
32019,2015,NV,21632.33
32019,2017,NV,197302.33
32021,1984,NV,0
32021,2008,NV,2662.8
32023,1983,NV,0
32023,1984,NV,3461.64
32023,1992,NV,0
32023,1997,NV,157225.83000000002
32023,1998,NV,0
32023,2001,NV,21452.379999999997
32023,2002,NV,0
32023,2003,NV,45682.33
32023,2004,NV,3194.38
32023,2005,NV,0
32023,2006,NV,10686.39
32023,2007,NV,7640.81
32023,2008,NV,0
32023,2009,NV,0
32023,2010,NV,0
32023,2012,NV,0
32023,2013,NV,17527.5
32023,2014,NV,0
32023,2015,NV,11430.97
32023,2016,NV,0
32023,2017,NV,2106.03
32027,1984,NV,18852.65
32029,1995,NV,9854.89
32029,1997,NV,0
32029,2005,NV,8313.25
32029,2006,NV,17865.85
32031,1978,NV,1978.85
32031,1979,NV,317.8
32031,1980,NV,945.61
32031,1981,NV,0
32031,1982,NV,6658.830000000001
32031,1983,NV,18229.81
32031,1984,NV,2373.04
32031,1986,NV,541739.98
32031,1988,NV,0
32031,1991,NV,0
32031,1993,NV,4003.6499999999996
32031,1994,NV,0
32031,1995,NV,33978.69
32031,1996,NV,145455.51
32031,1997,NV,16703007.23
32031,1998,NV,750
32031,1999,NV,0
32031,2000,NV,0
32031,2001,NV,0
32031,2002,NV,0
32031,2003,NV,0
32031,2005,NV,9566330.899999999
32031,2006,NV,651448.29
32031,2007,NV,14229.01
32031,2008,NV,12889.32
32031,2010,NV,0
32031,2012,NV,4000
32031,2013,NV,7290.530000000001
32031,2014,NV,920
32031,2015,NV,18614.24
32031,2016,NV,0
32031,2017,NV,2779962.5999999996
32031,2018,NV,1000
32031,2019,NV,58712.25
32033,1982,NV,389.63
32033,1991,NV,0
32033,1992,NV,0
32033,2004,NV,0
32033,2006,NV,0
32033,2016,NV,0
32510,1979,NV,0
32510,1982,NV,5394.84
32510,1983,NV,5059.92
32510,1984,NV,0
32510,1986,NV,18190.9
32510,1995,NV,18047.809999999998
32510,1996,NV,15149.980000000001
32510,1997,NV,175953.11
32510,1998,NV,52276.39
32510,1999,NV,0
32510,2002,NV,0
32510,2005,NV,167913.62
32510,2006,NV,15657.060000000001
32510,2010,NV,2541.67
32510,2016,NV,0
32510,2017,NV,57198.810000000005
32510,2018,NV,0
33001,1978,NH,318
33001,1979,NH,138.44
33001,1981,NH,1822
33001,1982,NH,2775.8
33001,1983,NH,844.3
33001,1984,NH,38671.95
33001,1986,NH,0
33001,1987,NH,7271.94
33001,1988,NH,0
33001,1989,NH,1851
33001,1991,NH,12448.32
33001,1992,NH,6606.84
33001,1993,NH,0
33001,1995,NH,7622.57
33001,1996,NH,66529.04000000001
33001,1998,NH,84163.53
33001,2000,NH,2322.1
33001,2001,NH,0
33001,2003,NH,0
33001,2005,NH,301896.26
33001,2006,NH,89725.77
33001,2007,NH,86645.65999999999
33001,2008,NH,58099.869999999995
33001,2009,NH,17683.27
33001,2010,NH,30989.32
33001,2011,NH,28713.68
33001,2012,NH,5224.42
33001,2013,NH,60688.73
33001,2014,NH,22522.29
33001,2015,NH,2213.69
33003,1978,NH,1798
33003,1979,NH,28043.74
33003,1982,NH,0
33003,1984,NH,13359.46
33003,1986,NH,16299.57
33003,1987,NH,208301.63999999998
33003,1988,NH,1262.5
33003,1996,NH,166.71
33003,1998,NH,296037.02
33003,1999,NH,4797.21
33003,2000,NH,0
33003,2002,NH,0
33003,2003,NH,3422.28
33003,2004,NH,0
33003,2005,NH,159930.36000000002
33003,2006,NH,44616.53
33003,2007,NH,147137.43
33003,2008,NH,12972.92
33003,2009,NH,0
33003,2010,NH,41049.3
33003,2011,NH,882219.14
33003,2012,NH,0
33003,2013,NH,3140.32
33003,2014,NH,6231.8
33003,2017,NH,323306.33999999997
33003,2018,NH,5208.79
33003,2019,NH,2185.19
33005,1978,NH,0
33005,1979,NH,10157
33005,1981,NH,1993.93
33005,1982,NH,0
33005,1984,NH,232548.62
33005,1985,NH,25631.48
33005,1986,NH,3622.8
33005,1987,NH,37066.49
33005,1989,NH,0
33005,1993,NH,423.6
33005,1994,NH,0
33005,1995,NH,25313.35
33005,1996,NH,13078.54
33005,2000,NH,1376.99
33005,2003,NH,3378.61
33005,2005,NH,4095290.6399999997
33005,2010,NH,68601.46
33005,2011,NH,29419.25
33005,2012,NH,1692595.1600000001
33005,2013,NH,46947.85
33005,2014,NH,10241.93
33005,2017,NH,7854.17
33005,2018,NH,0
33005,2019,NH,0
33007,1978,NH,6928
33007,1979,NH,17179
33007,1981,NH,34760.36
33007,1982,NH,18714.190000000002
33007,1984,NH,6275.91
33007,1986,NH,6543.9
33007,1987,NH,0
33007,1989,NH,1035.13
33007,1990,NH,0
33007,1995,NH,14232.97
33007,1996,NH,3538.73
33007,1998,NH,162525.69
33007,1999,NH,2015.64
33007,2000,NH,14422.67
33007,2001,NH,32000
33007,2002,NH,7901.52
33007,2005,NH,42582.56
33007,2011,NH,52116.93
33007,2014,NH,72542.7
33007,2015,NH,0
33007,2017,NH,18094.98
33007,2018,NH,0
33007,2019,NH,3113.56
33009,1978,NH,30129.710000000003
33009,1979,NH,9118.220000000001
33009,1980,NH,1950
33009,1981,NH,87999.36
33009,1982,NH,1759.08
33009,1984,NH,16433.27
33009,1986,NH,59022.07
33009,1987,NH,426919.75
33009,1988,NH,3351.54
33009,1989,NH,0
33009,1990,NH,250
33009,1992,NH,5749.02
33009,1994,NH,0
33009,1995,NH,112251.88
33009,1996,NH,150136.53
33009,1997,NH,1816.8
33009,1998,NH,54087.049999999996
33009,1999,NH,25507.89
33009,2000,NH,85336.88
33009,2001,NH,8961.6
33009,2003,NH,29727.780000000002
33009,2004,NH,0
33009,2005,NH,94974.99
33009,2006,NH,89462.34
33009,2007,NH,8042.54
33009,2008,NH,42618.31
33009,2010,NH,4692.48
33009,2011,NH,2338414.1700000004
33009,2013,NH,22790.77
33009,2014,NH,13035.210000000001
33009,2015,NH,985.73
33009,2016,NH,2309.07
33009,2017,NH,717443.74
33009,2018,NH,53657.899999999994
33009,2019,NH,0
33011,1977,NH,0
33011,1978,NH,78261.04000000001
33011,1979,NH,120269.38999999998
33011,1980,NH,6863.74
33011,1981,NH,3127.34
33011,1982,NH,1881.51
33011,1983,NH,18516.48
33011,1984,NH,39550.22
33011,1985,NH,3093.23
33011,1986,NH,111528.06
33011,1987,NH,262310.98
33011,1988,NH,350
33011,1989,NH,456.59
33011,1991,NH,11900
33011,1993,NH,0
33011,1994,NH,5121.24
33011,1995,NH,5829.02
33011,1996,NH,155048.09999999998
33011,1997,NH,0
33011,1998,NH,9586.980000000001
33011,1999,NH,0
33011,2000,NH,13506.36
33011,2001,NH,2051.5
33011,2003,NH,15313.44
33011,2004,NH,125190.22
33011,2005,NH,84411.06
33011,2006,NH,4965151.22
33011,2007,NH,3468608.21
33011,2008,NH,70815.69
33011,2010,NH,242417.69999999998
33011,2011,NH,47866.780000000006
33011,2012,NH,7317.66
33011,2013,NH,3941.94
33011,2014,NH,3085.76
33011,2015,NH,10289.97
33011,2016,NH,0
33011,2017,NH,20218.25
33011,2018,NH,132008.31
33011,2019,NH,6038.3499999999995
33013,1978,NH,2929.4700000000003
33013,1979,NH,3904.33
33013,1980,NH,0
33013,1981,NH,3314.15
33013,1982,NH,0
33013,1983,NH,2938.41
33013,1984,NH,8037.45
33013,1986,NH,468
33013,1987,NH,67031.42
33013,1988,NH,0
33013,1992,NH,26100
33013,1995,NH,0
33013,1996,NH,20206.41
33013,1998,NH,24986.410000000003
33013,1999,NH,0
33013,2001,NH,0
33013,2003,NH,37725.92
33013,2004,NH,5736.21
33013,2005,NH,187748.57
33013,2006,NH,2353124.3000000003
33013,2007,NH,2395368.85
33013,2008,NH,612913.75
33013,2009,NH,0
33013,2010,NH,420573.13
33013,2011,NH,40112.32
33013,2013,NH,10471.25
33013,2014,NH,0
33013,2015,NH,21781.039999999997
33013,2016,NH,0
33013,2017,NH,6519.549999999999
33013,2018,NH,58027.15
33015,1978,NH,876625.56
33015,1979,NH,89754.45
33015,1980,NH,8115.66
33015,1981,NH,5943.530000000001
33015,1982,NH,11428.28
33015,1983,NH,21206.57
33015,1984,NH,8477.73
33015,1986,NH,1578.07
33015,1987,NH,224883.46
33015,1988,NH,4985
33015,1990,NH,20724.859999999997
33015,1991,NH,1854135.82
33015,1992,NH,27230.01
33015,1993,NH,16615.4
33015,1994,NH,9261.2
33015,1996,NH,1793588.53
33015,1997,NH,141202.9
33015,1998,NH,77679.82999999999
33015,1999,NH,8982.93
33015,2001,NH,146450.18
33015,2002,NH,45114.509999999995
33015,2003,NH,71279.53
33015,2004,NH,89077.2
33015,2005,NH,72804.86
33015,2006,NH,5536834.6899999995
33015,2007,NH,3836920.52
33015,2008,NH,43654.19
33015,2009,NH,12019.81
33015,2010,NH,1108446.24
33015,2011,NH,11558.34
33015,2012,NH,116648.57
33015,2013,NH,175398.02
33015,2014,NH,44026.71
33015,2015,NH,22872.82
33015,2016,NH,73869.24
33015,2017,NH,9987.96
33015,2018,NH,2227677.36
33015,2019,NH,11932.39
33017,1977,NH,0
33017,1978,NH,17723.66
33017,1979,NH,637
33017,1983,NH,26380.78
33017,1984,NH,9750.33
33017,1987,NH,3751.85
33017,1988,NH,0
33017,1993,NH,857.5
33017,1996,NH,133064.81
33017,1997,NH,1139.4
33017,1998,NH,26111.9
33017,1999,NH,0
33017,2001,NH,0
33017,2003,NH,3249.39
33017,2005,NH,0
33017,2006,NH,732340.01
33017,2007,NH,879897.66
33017,2009,NH,11028.45
33017,2010,NH,343889.57
33017,2011,NH,1201
33017,2013,NH,0
33017,2014,NH,2057.29
33017,2015,NH,0
33017,2017,NH,0
33019,1979,NH,405.88
33019,1981,NH,14921.720000000001
33019,1983,NH,0
33019,1984,NH,9423.65
33019,1985,NH,3848
33019,1986,NH,6189.57
33019,1987,NH,2332.5
33019,1992,NH,1832.45
33019,1993,NH,0
33019,1996,NH,30051.54
33019,1999,NH,0
33019,2005,NH,168209.46
33019,2006,NH,11079.17
33019,2007,NH,16329.61
33019,2008,NH,2052.81
33019,2011,NH,38009
33019,2013,NH,45945.509999999995
33019,2014,NH,46012.93
33019,2018,NH,0
33019,2019,NH,1131.75
34001,1976,NJ,27.5
34001,1977,NJ,26124.340000000004
34001,1978,NJ,67094.28
34001,1979,NJ,201186.81
34001,1980,NJ,774875.04
34001,1981,NJ,42910.8
34001,1982,NJ,26464.49
34001,1983,NJ,26779.6
34001,1984,NJ,4301653.29
34001,1985,NJ,3865330.14
34001,1986,NJ,24725.98
34001,1987,NJ,547653.8
34001,1988,NJ,0
34001,1989,NJ,231044.96000000002
34001,1990,NJ,26911.379999999997
34001,1991,NJ,1482725.15
34001,1992,NJ,33908883.77
34001,1993,NJ,487007.11
34001,1994,NJ,2431797.58
34001,1995,NJ,399544.52
34001,1996,NJ,917201.5599999999
34001,1997,NJ,1712890.6800000002
34001,1998,NJ,2351167.75
34001,1999,NJ,236137.16
34001,2000,NJ,636554.22
34001,2001,NJ,231063.24
34001,2002,NJ,217295.2
34001,2003,NJ,90586.55
34001,2004,NJ,27680.95
34001,2005,NJ,863236.75
34001,2006,NJ,376603.48
34001,2007,NJ,254100.84
34001,2008,NJ,780312.13
34001,2009,NJ,2557181.38
34001,2010,NJ,927482.79
34001,2011,NJ,1823972.48
34001,2012,NJ,419449179.2
34001,2013,NJ,127396.33
34001,2014,NJ,204169.42
34001,2015,NJ,272425.33999999997
34001,2016,NJ,2057186.95
34001,2017,NJ,586705.5399999999
34001,2018,NJ,2619152.98
34001,2019,NJ,180638.81
34003,1975,NJ,9074.43
34003,1977,NJ,2163484.37
34003,1978,NJ,345686.97
34003,1979,NJ,704506.86
34003,1980,NJ,327418.45999999996
34003,1981,NJ,211202.9
34003,1982,NJ,72452.99
34003,1983,NJ,357779.51
34003,1984,NJ,2692956.05
34003,1985,NJ,185639.11
34003,1986,NJ,38729.15
34003,1987,NJ,166887.36
34003,1988,NJ,0
34003,1989,NJ,408962.26
34003,1990,NJ,869004.51
34003,1991,NJ,477166
34003,1992,NJ,3164752.49
34003,1993,NJ,4205.179999999999
34003,1994,NJ,27309
34003,1995,NJ,64864.7
34003,1996,NJ,1728047.8599999999
34003,1997,NJ,709115.76
34003,1998,NJ,62966.86
34003,1999,NJ,36840517.46
34003,2000,NJ,87759.26000000001
34003,2001,NJ,272298.53
34003,2002,NJ,102725.31
34003,2003,NJ,641912.9400000001
34003,2004,NJ,936149.77
34003,2005,NJ,3102722.46
34003,2006,NJ,190433.43
34003,2007,NJ,41328301.33
34003,2008,NJ,112240.51999999999
34003,2009,NJ,383656.75000000006
34003,2010,NJ,2837549.48
34003,2011,NJ,105404720.45
34003,2012,NJ,123216399.95
34003,2013,NJ,176208.81000000003
34003,2014,NJ,1167260.87
34003,2015,NJ,199482.97999999998
34003,2016,NJ,2397.55
34003,2017,NJ,1730399.98
34003,2018,NJ,3216007.16
34003,2019,NJ,39481.759999999995
34005,1974,NJ,0
34005,1977,NJ,5039.07
34005,1978,NJ,165486.44
34005,1979,NJ,137021.77
34005,1980,NJ,141015.74
34005,1981,NJ,4014
34005,1982,NJ,4815.63
34005,1983,NJ,21837.4
34005,1984,NJ,101187.09
34005,1985,NJ,45419.05
34005,1986,NJ,12910
34005,1987,NJ,63188.68
34005,1988,NJ,678
34005,1989,NJ,295670.13
34005,1990,NJ,32374.61
34005,1991,NJ,26334.6
34005,1992,NJ,224120.47
34005,1993,NJ,12845.91
34005,1994,NJ,83309.72
34005,1995,NJ,7348.72
34005,1996,NJ,185872.47
34005,1997,NJ,10931.71
34005,1998,NJ,172180.29
34005,1999,NJ,165002.90000000002
34005,2000,NJ,10745.89
34005,2001,NJ,0
34005,2002,NJ,0
34005,2003,NJ,14391.14
34005,2004,NJ,7999556.57
34005,2005,NJ,180761.05000000002
34005,2006,NJ,30606.27
34005,2007,NJ,2989138.29
34005,2008,NJ,25171.9
34005,2009,NJ,79270.83
34005,2010,NJ,217994.88
34005,2011,NJ,5579536.06
34005,2012,NJ,4032846.79
34005,2013,NJ,43037.18
34005,2014,NJ,1154485.53
34005,2015,NJ,0
34005,2016,NJ,702.82
34005,2017,NJ,77972.52
34005,2018,NJ,1027011.4199999999
34005,2019,NJ,2346466.59
34007,1977,NJ,21617.11
34007,1978,NJ,51963.509999999995
34007,1979,NJ,94147.29000000001
34007,1980,NJ,408671.17000000004
34007,1981,NJ,15428.11
